100 100 429 336 Results-forward-20181023/2L_locus4621/glob-opt-pen0/results/result_prog.aln 100 100 429 336 Results-forward-20181023/2L_locus4621/glob-opt-pen0-sw100/results/result_prog.aln 100 100 429 336 Results-forward-20181023/2L_locus4621/glob-opt-pen15/results/result_prog.aln
100 100 345 270 Results-forward-20181023/2L_locus4630/glob-opt-pen0/results/result_prog.aln 100 100 345 270 Results-forward-20181023/2L_locus4630/glob-opt-pen0-sw100/results/result_prog.aln 100 100 345 211 Results-forward-20181023/2L_locus4630/glob-opt-pen15/results/result_prog.aln
100 100 332 127 Results-forward-20181023/2L_locus4631/glob-opt-pen0/results/result_prog.aln 100 100 332 131 Results-forward-20181023/2L_locus4631/glob-opt-pen0-sw100/results/result_prog.aln 100 100 332 126 Results-forward-20181023/2L_locus4631/glob-opt-pen15/results/result_prog.aln
100 100 321 75 Results-forward-20181023/2L_locus4901/glob-opt-pen0/results/result_prog.aln 100 100 321 76 Results-forward-20181023/2L_locus4901/glob-opt-pen0-sw100/results/result_prog.aln 100 100 321 69 Results-forward-20181023/2L_locus4901/glob-opt-pen15/results/result_prog.aln
100 100 298 201 Results-forward-20181023/2L_locus5088/glob-opt-pen0/results/result_prog.aln 100 100 298 147 Results-forward-20181023/2L_locus5088/glob-opt-pen0-sw100/results/result_prog.aln 100 100 298 131 Results-forward-20181023/2L_locus5088/glob-opt-pen15/results/result_prog.aln
100 100 360 282 Results-forward-20181023/2L_locus5103/glob-opt-pen0/results/result_prog.aln 100 100 360 248 Results-forward-20181023/2L_locus5103/glob-opt-pen0-sw100/results/result_prog.aln 100 100 360 248 Results-forward-20181023/2L_locus5103/glob-opt-pen15/results/result_prog.aln
100 100 334 217 Results-forward-20181023/2L_locus5104/glob-opt-pen0/results/result_prog.aln 100 100 334 217 Results-forward-20181023/2L_locus5104/glob-opt-pen0-sw100/results/result_prog.aln 100 100 334 183 Results-forward-20181023/2L_locus5104/glob-opt-pen15/results/result_prog.aln
100 100 312 78 Results-forward-20181023/2L_locus5147/glob-opt-pen0/results/result_prog.aln 100 100 312 80 Results-forward-20181023/2L_locus5147/glob-opt-pen0-sw100/results/result_prog.aln 100 100 312 77 Results-forward-20181023/2L_locus5147/glob-opt-pen15/results/result_prog.aln
100 100 310 120 Results-forward-20181023/2L_locus5148/glob-opt-pen0/results/result_prog.aln 100 100 310 145 Results-forward-20181023/2L_locus5148/glob-opt-pen0-sw100/results/result_prog.aln 100 100 310 74 Results-forward-20181023/2L_locus5148/glob-opt-pen15/results/result_prog.aln
100 100 333 215 Results-forward-20181023/2L_locus5342/glob-opt-pen0/results/result_prog.aln 100 100 333 215 Results-forward-20181023/2L_locus5342/glob-opt-pen0-sw100/results/result_prog.aln 100 100 333 205 Results-forward-20181023/2L_locus5342/glob-opt-pen15/results/result_prog.aln
100 100 345 319 Results-forward-20181023/2L_locus5503/glob-opt-pen0/results/result_prog.aln 100 100 345 319 Results-forward-20181023/2L_locus5503/glob-opt-pen0-sw100/results/result_prog.aln 100 100 345 237 Results-forward-20181023/2L_locus5503/glob-opt-pen15/results/result_prog.aln
100 100 314 99 Results-forward-20181023/2L_locus5908/glob-opt-pen0/results/result_prog.aln 100 100 314 99 Results-forward-20181023/2L_locus5908/glob-opt-pen0-sw100/results/result_prog.aln 100 100 314 98 Results-forward-20181023/2L_locus5908/glob-opt-pen15/results/result_prog.aln
100 100 294 70 Results-forward-20181023/2L_locus5909/glob-opt-pen0/results/result_prog.aln 100 100 294 72 Results-forward-20181023/2L_locus5909/glob-opt-pen0-sw100/results/result_prog.aln 100 100 294 69 Results-forward-20181023/2L_locus5909/glob-opt-pen15/results/result_prog.aln
100 100 299 80 Results-forward-20181023/2L_locus5910/glob-opt-pen0/results/result_prog.aln 100 100 299 80 Results-forward-20181023/2L_locus5910/glob-opt-pen0-sw100/results/result_prog.aln 100 100 299 75 Results-forward-20181023/2L_locus5910/glob-opt-pen15/results/result_prog.aln
100 100 336 104 Results-forward-20181023/2L_locus5911/glob-opt-pen0/results/result_prog.aln 100 100 336 104 Results-forward-20181023/2L_locus5911/glob-opt-pen0-sw100/results/result_prog.aln 100 100 336 95 Results-forward-20181023/2L_locus5911/glob-opt-pen15/results/result_prog.aln
100 100 335 96 Results-forward-20181023/2L_locus6302/glob-opt-pen0/results/result_prog.aln 100 100 335 96 Results-forward-20181023/2L_locus6302/glob-opt-pen0-sw100/results/result_prog.aln 100 100 335 94 Results-forward-20181023/2L_locus6302/glob-opt-pen15/results/result_prog.aln
100 100 346 186 Results-forward-20181023/2L_locus6307/glob-opt-pen0/results/result_prog.aln 100 100 346 163 Results-forward-20181023/2L_locus6307/glob-opt-pen0-sw100/results/result_prog.aln 100 100 346 71 Results-forward-20181023/2L_locus6307/glob-opt-pen15/results/result_prog.aln
100 100 315 90 Results-forward-20181023/2L_locus641/glob-opt-pen0/results/result_prog.aln 100 100 315 90 Results-forward-20181023/2L_locus641/glob-opt-pen0-sw100/results/result_prog.aln 100 100 315 85 Results-forward-20181023/2L_locus641/glob-opt-pen15/results/result_prog.aln
100 100 320 129 Results-forward-20181023/2L_locus6565/glob-opt-pen0/results/result_prog.aln 100 100 320 128 Results-forward-20181023/2L_locus6565/glob-opt-pen0-sw100/results/result_prog.aln 100 100 320 128 Results-forward-20181023/2L_locus6565/glob-opt-pen15/results/result_prog.aln
100 100 349 122 Results-forward-20181023/2L_locus6566/glob-opt-pen0/results/result_prog.aln 100 100 349 122 Results-forward-20181023/2L_locus6566/glob-opt-pen0-sw100/results/result_prog.aln 100 100 349 122 Results-forward-20181023/2L_locus6566/glob-opt-pen15/results/result_prog.aln
100 100 408 127 Results-forward-20181023/2L_locus6567/glob-opt-pen0/results/result_prog.aln 100 100 408 127 Results-forward-20181023/2L_locus6567/glob-opt-pen0-sw100/results/result_prog.aln 100 100 408 127 Results-forward-20181023/2L_locus6567/glob-opt-pen15/results/result_prog.aln
100 100 320 78 Results-forward-20181023/2L_locus665/glob-opt-pen0/results/result_prog.aln 100 100 320 78 Results-forward-20181023/2L_locus665/glob-opt-pen0-sw100/results/result_prog.aln 100 100 320 72 Results-forward-20181023/2L_locus665/glob-opt-pen15/results/result_prog.aln
100 100 338 76 Results-forward-20181023/2L_locus690/glob-opt-pen0/results/result_prog.aln 100 100 338 76 Results-forward-20181023/2L_locus690/glob-opt-pen0-sw100/results/result_prog.aln 100 100 338 74 Results-forward-20181023/2L_locus690/glob-opt-pen15/results/result_prog.aln
100 100 330 84 Results-forward-20181023/2L_locus691/glob-opt-pen0/results/result_prog.aln 100 100 330 84 Results-forward-20181023/2L_locus691/glob-opt-pen0-sw100/results/result_prog.aln 100 100 330 72 Results-forward-20181023/2L_locus691/glob-opt-pen15/results/result_prog.aln
100 100 324 75 Results-forward-20181023/2L_locus692/glob-opt-pen0/results/result_prog.aln 100 100 324 75 Results-forward-20181023/2L_locus692/glob-opt-pen0-sw100/results/result_prog.aln 100 100 324 72 Results-forward-20181023/2L_locus692/glob-opt-pen15/results/result_prog.aln
100 100 330 72 Results-forward-20181023/2L_locus694/glob-opt-pen0/results/result_prog.aln 100 100 330 81 Results-forward-20181023/2L_locus694/glob-opt-pen0-sw100/results/result_prog.aln 100 100 330 71 Results-forward-20181023/2L_locus694/glob-opt-pen15/results/result_prog.aln
100 100 308 103 Results-forward-20181023/2L_locus7015/glob-opt-pen0/results/result_prog.aln 100 100 308 104 Results-forward-20181023/2L_locus7015/glob-opt-pen0-sw100/results/result_prog.aln 100 100 308 99 Results-forward-20181023/2L_locus7015/glob-opt-pen15/results/result_prog.aln
100 100 334 108 Results-forward-20181023/2L_locus7016/glob-opt-pen0/results/result_prog.aln 100 100 334 110 Results-forward-20181023/2L_locus7016/glob-opt-pen0-sw100/results/result_prog.aln 100 100 334 107 Results-forward-20181023/2L_locus7016/glob-opt-pen15/results/result_prog.aln
100 100 324 90 Results-forward-20181023/2L_locus7017/glob-opt-pen0/results/result_prog.aln 100 100 324 90 Results-forward-20181023/2L_locus7017/glob-opt-pen0-sw100/results/result_prog.aln 100 100 324 90 Results-forward-20181023/2L_locus7017/glob-opt-pen15/results/result_prog.aln
100 100 305 298 Results-forward-20181023/2L_locus704/glob-opt-pen0/results/result_prog.aln 100 100 305 298 Results-forward-20181023/2L_locus704/glob-opt-pen0-sw100/results/result_prog.aln 100 100 305 298 Results-forward-20181023/2L_locus704/glob-opt-pen15/results/result_prog.aln
100 100 394 383 Results-forward-20181023/2L_locus7076/glob-opt-pen0/results/result_prog.aln 100 100 394 353 Results-forward-20181023/2L_locus7076/glob-opt-pen0-sw100/results/result_prog.aln 100 100 394 351 Results-forward-20181023/2L_locus7076/glob-opt-pen15/results/result_prog.aln
100 100 411 267 Results-forward-20181023/2L_locus7079/glob-opt-pen0/results/result_prog.aln 100 100 411 267 Results-forward-20181023/2L_locus7079/glob-opt-pen0-sw100/results/result_prog.aln 100 100 411 267 Results-forward-20181023/2L_locus7079/glob-opt-pen15/results/result_prog.aln
100 100 399 323 Results-forward-20181023/2L_locus7080/glob-opt-pen0/results/result_prog.aln 100 100 399 325 Results-forward-20181023/2L_locus7080/glob-opt-pen0-sw100/results/result_prog.aln 100 100 399 273 Results-forward-20181023/2L_locus7080/glob-opt-pen15/results/result_prog.aln
100 100 304 206 Results-forward-20181023/2L_locus7082/glob-opt-pen0/results/result_prog.aln 100 100 304 165 Results-forward-20181023/2L_locus7082/glob-opt-pen0-sw100/results/result_prog.aln 100 100 304 165 Results-forward-20181023/2L_locus7082/glob-opt-pen15/results/result_prog.aln
100 100 390 202 Results-forward-20181023/2L_locus7083/glob-opt-pen0/results/result_prog.aln 100 100 390 165 Results-forward-20181023/2L_locus7083/glob-opt-pen0-sw100/results/result_prog.aln 100 100 390 159 Results-forward-20181023/2L_locus7083/glob-opt-pen15/results/result_prog.aln
100 100 319 210 Results-forward-20181023/2L_locus7330/glob-opt-pen0/results/result_prog.aln 100 100 319 210 Results-forward-20181023/2L_locus7330/glob-opt-pen0-sw100/results/result_prog.aln 100 100 319 209 Results-forward-20181023/2L_locus7330/glob-opt-pen15/results/result_prog.aln
100 100 347 176 Results-forward-20181023/2L_locus7421/glob-opt-pen0/results/result_prog.aln 100 100 347 93 Results-forward-20181023/2L_locus7421/glob-opt-pen0-sw100/results/result_prog.aln 100 100 347 92 Results-forward-20181023/2L_locus7421/glob-opt-pen15/results/result_prog.aln
100 100 317 212 Results-forward-20181023/2L_locus7631/glob-opt-pen0/results/result_prog.aln 100 100 317 208 Results-forward-20181023/2L_locus7631/glob-opt-pen0-sw100/results/result_prog.aln 100 100 317 144 Results-forward-20181023/2L_locus7631/glob-opt-pen15/results/result_prog.aln
100 100 403 292 Results-forward-20181023/2L_locus7684/glob-opt-pen0/results/result_prog.aln 100 100 403 292 Results-forward-20181023/2L_locus7684/glob-opt-pen0-sw100/results/result_prog.aln 100 100 403 282 Results-forward-20181023/2L_locus7684/glob-opt-pen15/results/result_prog.aln
100 100 304 121 Results-forward-20181023/2L_locus865/glob-opt-pen0/results/result_prog.aln 100 100 304 122 Results-forward-20181023/2L_locus865/glob-opt-pen0-sw100/results/result_prog.aln 100 100 304 95 Results-forward-20181023/2L_locus865/glob-opt-pen15/results/result_prog.aln
100 100 319 132 Results-forward-20181023/2R_locus1157/glob-opt-pen0/results/result_prog.aln 100 100 319 132 Results-forward-20181023/2R_locus1157/glob-opt-pen0-sw100/results/result_prog.aln 100 100 319 130 Results-forward-20181023/2R_locus1157/glob-opt-pen15/results/result_prog.aln
100 100 319 255 Results-forward-20181023/2R_locus1304/glob-opt-pen0/results/result_prog.aln 100 100 319 167 Results-forward-20181023/2R_locus1304/glob-opt-pen0-sw100/results/result_prog.aln 100 100 319 103 Results-forward-20181023/2R_locus1304/glob-opt-pen15/results/result_prog.aln
100 100 340 106 Results-forward-20181023/2R_locus1324/glob-opt-pen0/results/result_prog.aln 100 100 340 103 Results-forward-20181023/2R_locus1324/glob-opt-pen0-sw100/results/result_prog.aln 100 100 340 103 Results-forward-20181023/2R_locus1324/glob-opt-pen15/results/result_prog.aln
100 100 306 90 Results-forward-20181023/2R_locus1832/glob-opt-pen0/results/result_prog.aln 100 100 306 149 Results-forward-20181023/2R_locus1832/glob-opt-pen0-sw100/results/result_prog.aln 100 100 306 86 Results-forward-20181023/2R_locus1832/glob-opt-pen15/results/result_prog.aln
100 100 330 72 Results-forward-20181023/2R_locus1840/glob-opt-pen0/results/result_prog.aln 100 100 330 132 Results-forward-20181023/2R_locus1840/glob-opt-pen0-sw100/results/result_prog.aln 100 100 330 72 Results-forward-20181023/2R_locus1840/glob-opt-pen15/results/result_prog.aln
100 100 307 106 Results-forward-20181023/2R_locus1841/glob-opt-pen0/results/result_prog.aln 100 100 307 106 Results-forward-20181023/2R_locus1841/glob-opt-pen0-sw100/results/result_prog.aln 100 100 307 70 Results-forward-20181023/2R_locus1841/glob-opt-pen15/results/result_prog.aln
100 100 301 121 Results-forward-20181023/2R_locus1901/glob-opt-pen0/results/result_prog.aln 100 100 301 121 Results-forward-20181023/2R_locus1901/glob-opt-pen0-sw100/results/result_prog.aln 100 100 301 109 Results-forward-20181023/2R_locus1901/glob-opt-pen15/results/result_prog.aln
100 100 296 94 Results-forward-20181023/2R_locus1961/glob-opt-pen0/results/result_prog.aln 100 100 296 92 Results-forward-20181023/2R_locus1961/glob-opt-pen0-sw100/results/result_prog.aln 100 100 296 88 Results-forward-20181023/2R_locus1961/glob-opt-pen15/results/result_prog.aln
100 100 341 104 Results-forward-20181023/2R_locus2040/glob-opt-pen0/results/result_prog.aln 100 100 341 106 Results-forward-20181023/2R_locus2040/glob-opt-pen0-sw100/results/result_prog.aln 100 100 341 102 Results-forward-20181023/2R_locus2040/glob-opt-pen15/results/result_prog.aln
100 100 342 102 Results-forward-20181023/2R_locus2041/glob-opt-pen0/results/result_prog.aln 100 100 342 102 Results-forward-20181023/2R_locus2041/glob-opt-pen0-sw100/results/result_prog.aln 100 100 342 98 Results-forward-20181023/2R_locus2041/glob-opt-pen15/results/result_prog.aln
100 100 314 0 Results-forward-20181023/2R_locus2092/glob-opt-pen0/results/result_prog.aln 100 100 314 0 Results-forward-20181023/2R_locus2092/glob-opt-pen0-sw100/results/result_prog.aln 100 100 314 0 Results-forward-20181023/2R_locus2092/glob-opt-pen15/results/result_prog.aln
100 100 376 113 Results-forward-20181023/2R_locus2093/glob-opt-pen0/results/result_prog.aln 100 100 376 114 Results-forward-20181023/2R_locus2093/glob-opt-pen0-sw100/results/result_prog.aln 100 100 376 105 Results-forward-20181023/2R_locus2093/glob-opt-pen15/results/result_prog.aln
100 100 343 114 Results-forward-20181023/2R_locus2094/glob-opt-pen0/results/result_prog.aln 100 100 343 114 Results-forward-20181023/2R_locus2094/glob-opt-pen0-sw100/results/result_prog.aln 100 100 343 99 Results-forward-20181023/2R_locus2094/glob-opt-pen15/results/result_prog.aln
100 100 345 142 Results-forward-20181023/2R_locus2096/glob-opt-pen0/results/result_prog.aln 100 100 345 142 Results-forward-20181023/2R_locus2096/glob-opt-pen0-sw100/results/result_prog.aln 100 100 345 122 Results-forward-20181023/2R_locus2096/glob-opt-pen15/results/result_prog.aln
100 100 319 95 Results-forward-20181023/2R_locus2464/glob-opt-pen0/results/result_prog.aln 100 100 319 96 Results-forward-20181023/2R_locus2464/glob-opt-pen0-sw100/results/result_prog.aln 100 100 319 97 Results-forward-20181023/2R_locus2464/glob-opt-pen15/results/result_prog.aln
100 100 372 190 Results-forward-20181023/2R_locus2509/glob-opt-pen0/results/result_prog.aln 100 100 372 162 Results-forward-20181023/2R_locus2509/glob-opt-pen0-sw100/results/result_prog.aln 100 100 372 147 Results-forward-20181023/2R_locus2509/glob-opt-pen15/results/result_prog.aln
100 100 303 229 Results-forward-20181023/2R_locus2510/glob-opt-pen0/results/result_prog.aln 100 100 303 229 Results-forward-20181023/2R_locus2510/glob-opt-pen0-sw100/results/result_prog.aln 100 100 303 184 Results-forward-20181023/2R_locus2510/glob-opt-pen15/results/result_prog.aln
100 100 352 140 Results-forward-20181023/2R_locus2512/glob-opt-pen0/results/result_prog.aln 100 100 352 141 Results-forward-20181023/2R_locus2512/glob-opt-pen0-sw100/results/result_prog.aln 100 100 352 140 Results-forward-20181023/2R_locus2512/glob-opt-pen15/results/result_prog.aln
100 100 316 130 Results-forward-20181023/2R_locus259/glob-opt-pen0/results/result_prog.aln 100 100 316 91 Results-forward-20181023/2R_locus259/glob-opt-pen0-sw100/results/result_prog.aln 100 100 316 91 Results-forward-20181023/2R_locus259/glob-opt-pen15/results/result_prog.aln
100 100 355 217 Results-forward-20181023/2R_locus265/glob-opt-pen0/results/result_prog.aln 100 100 355 130 Results-forward-20181023/2R_locus265/glob-opt-pen0-sw100/results/result_prog.aln 100 100 355 74 Results-forward-20181023/2R_locus265/glob-opt-pen15/results/result_prog.aln
100 100 340 127 Results-forward-20181023/2R_locus266/glob-opt-pen0/results/result_prog.aln 100 100 340 109 Results-forward-20181023/2R_locus266/glob-opt-pen0-sw100/results/result_prog.aln 100 100 340 109 Results-forward-20181023/2R_locus266/glob-opt-pen15/results/result_prog.aln
100 100 314 131 Results-forward-20181023/2R_locus267/glob-opt-pen0/results/result_prog.aln 100 100 314 131 Results-forward-20181023/2R_locus267/glob-opt-pen0-sw100/results/result_prog.aln 100 100 314 107 Results-forward-20181023/2R_locus267/glob-opt-pen15/results/result_prog.aln
100 100 330 144 Results-forward-20181023/2R_locus272/glob-opt-pen0/results/result_prog.aln 100 100 330 75 Results-forward-20181023/2R_locus272/glob-opt-pen0-sw100/results/result_prog.aln 100 100 330 73 Results-forward-20181023/2R_locus272/glob-opt-pen15/results/result_prog.aln
100 100 299 71 Results-forward-20181023/2R_locus273/glob-opt-pen0/results/result_prog.aln 100 100 299 71 Results-forward-20181023/2R_locus273/glob-opt-pen0-sw100/results/result_prog.aln 100 100 299 71 Results-forward-20181023/2R_locus273/glob-opt-pen15/results/result_prog.aln
100 100 297 87 Results-forward-20181023/2R_locus274/glob-opt-pen0/results/result_prog.aln 100 100 297 87 Results-forward-20181023/2R_locus274/glob-opt-pen0-sw100/results/result_prog.aln 100 100 297 74 Results-forward-20181023/2R_locus274/glob-opt-pen15/results/result_prog.aln
100 100 327 185 Results-forward-20181023/2R_locus2789/glob-opt-pen0/results/result_prog.aln 100 100 327 181 Results-forward-20181023/2R_locus2789/glob-opt-pen0-sw100/results/result_prog.aln 100 100 327 69 Results-forward-20181023/2R_locus2789/glob-opt-pen15/results/result_prog.aln
100 100 298 75 Results-forward-20181023/2R_locus278/glob-opt-pen0/results/result_prog.aln 100 100 298 75 Results-forward-20181023/2R_locus278/glob-opt-pen0-sw100/results/result_prog.aln 100 100 298 74 Results-forward-20181023/2R_locus278/glob-opt-pen15/results/result_prog.aln
100 100 293 88 Results-forward-20181023/2R_locus281/glob-opt-pen0/results/result_prog.aln 100 100 293 88 Results-forward-20181023/2R_locus281/glob-opt-pen0-sw100/results/result_prog.aln 100 100 293 73 Results-forward-20181023/2R_locus281/glob-opt-pen15/results/result_prog.aln
100 100 331 9 Results-forward-20181023/2R_locus287/glob-opt-pen0/results/result_prog.aln 100 100 331 20 Results-forward-20181023/2R_locus287/glob-opt-pen0-sw100/results/result_prog.aln 100 100 331 13 Results-forward-20181023/2R_locus287/glob-opt-pen15/results/result_prog.aln
100 100 332 82 Results-forward-20181023/2R_locus3044/glob-opt-pen0/results/result_prog.aln 100 100 332 94 Results-forward-20181023/2R_locus3044/glob-opt-pen0-sw100/results/result_prog.aln 100 100 332 81 Results-forward-20181023/2R_locus3044/glob-opt-pen15/results/result_prog.aln
100 100 317 142 Results-forward-20181023/2R_locus3266/glob-opt-pen0/results/result_prog.aln 100 100 317 142 Results-forward-20181023/2R_locus3266/glob-opt-pen0-sw100/results/result_prog.aln 100 100 317 104 Results-forward-20181023/2R_locus3266/glob-opt-pen15/results/result_prog.aln
100 100 294 134 Results-forward-20181023/2R_locus3496/glob-opt-pen0/results/result_prog.aln 100 100 294 134 Results-forward-20181023/2R_locus3496/glob-opt-pen0-sw100/results/result_prog.aln 100 100 294 76 Results-forward-20181023/2R_locus3496/glob-opt-pen15/results/result_prog.aln
100 100 357 128 Results-forward-20181023/2R_locus3499/glob-opt-pen0/results/result_prog.aln 100 100 357 117 Results-forward-20181023/2R_locus3499/glob-opt-pen0-sw100/results/result_prog.aln 100 100 357 99 Results-forward-20181023/2R_locus3499/glob-opt-pen15/results/result_prog.aln
100 100 334 129 Results-forward-20181023/2R_locus3500/glob-opt-pen0/results/result_prog.aln 100 100 334 124 Results-forward-20181023/2R_locus3500/glob-opt-pen0-sw100/results/result_prog.aln 100 100 334 105 Results-forward-20181023/2R_locus3500/glob-opt-pen15/results/result_prog.aln
100 100 334 101 Results-forward-20181023/2R_locus3733/glob-opt-pen0/results/result_prog.aln 100 100 334 101 Results-forward-20181023/2R_locus3733/glob-opt-pen0-sw100/results/result_prog.aln 100 100 334 96 Results-forward-20181023/2R_locus3733/glob-opt-pen15/results/result_prog.aln
100 100 422 275 Results-forward-20181023/2R_locus3836/glob-opt-pen0/results/result_prog.aln 100 100 422 274 Results-forward-20181023/2R_locus3836/glob-opt-pen0-sw100/results/result_prog.aln 100 100 422 219 Results-forward-20181023/2R_locus3836/glob-opt-pen15/results/result_prog.aln
100 100 328 89 Results-forward-20181023/2R_locus3837/glob-opt-pen0/results/result_prog.aln 100 100 328 89 Results-forward-20181023/2R_locus3837/glob-opt-pen0-sw100/results/result_prog.aln 100 100 328 84 Results-forward-20181023/2R_locus3837/glob-opt-pen15/results/result_prog.aln
100 100 330 88 Results-forward-20181023/2R_locus3838/glob-opt-pen0/results/result_prog.aln 100 100 330 85 Results-forward-20181023/2R_locus3838/glob-opt-pen0-sw100/results/result_prog.aln 100 100 330 85 Results-forward-20181023/2R_locus3838/glob-opt-pen15/results/result_prog.aln
100 100 347 215 Results-forward-20181023/2R_locus3839/glob-opt-pen0/results/result_prog.aln 100 100 347 232 Results-forward-20181023/2R_locus3839/glob-opt-pen0-sw100/results/result_prog.aln 100 100 347 214 Results-forward-20181023/2R_locus3839/glob-opt-pen15/results/result_prog.aln
100 100 372 15 Results-forward-20181023/2R_locus3917/glob-opt-pen0/results/result_prog.aln 100 100 372 15 Results-forward-20181023/2R_locus3917/glob-opt-pen0-sw100/results/result_prog.aln 100 100 372 5 Results-forward-20181023/2R_locus3917/glob-opt-pen15/results/result_prog.aln
100 100 331 25 Results-forward-20181023/2R_locus3918/glob-opt-pen0/results/result_prog.aln 100 100 331 13 Results-forward-20181023/2R_locus3918/glob-opt-pen0-sw100/results/result_prog.aln 100 100 331 11 Results-forward-20181023/2R_locus3918/glob-opt-pen15/results/result_prog.aln
